date,team_name,opponent,w_l,set_wins,set_loss,s,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,block_solos,block_assists,opp_kills,opp_errors,opp_total_attacks,opp_hit_pct,opp_assists,opp_aces,opp_serr,opp_digs,opp_block_solos,opp_block_assists,ms
2021-11-05,Northwestern Wildcats,Wisconsin,loss,0,3,3,36,19,109,0.156,33,2,7,43,3,2,37,8,94,0.309,31,2,5,40,7,2,NA
2021-11-07,Northwestern Wildcats,Indiana,win,3,1,4,60,26,136,0.25,54,9,10,60,4,6,42,18,129,0.186,37,7,9,45,6,2,NA
2021-11-13,Northwestern Wildcats,Ohio St.,loss,1,3,4,47,20,129,0.209,46,8,9,49,3,5,57,15,125,0.336,51,7,10,49,1,12,NA
2021-11-14,Northwestern Wildcats,@ Wisconsin,loss,1,3,4,50,19,126,0.246,48,6,7,43,0,13,68,18,136,0.368,59,4,8,52,0,18,NA
2021-11-19,Northwestern Wildcats,Maryland,loss,2,3,5,71,33,201,0.189,66,3,15,98,1,20,54,26,192,0.146,52,7,11,83,2,26,NA
2021-11-21,Northwestern Wildcats,Purdue,loss,1,3,4,50,25,129,0.194,46,3,7,44,0,4,61,14,124,0.379,53,8,11,45,1,18,NA
2021-11-26,Northwestern Wildcats,@ Michigan,loss,1,3,4,50,24,123,0.211,42,6,13,37,4,10,50,21,119,0.244,47,7,7,45,4,8,NA
2021-11-27,Northwestern Wildcats,@ Michigan St.,win,3,2,5,68,24,158,0.278,64,3,13,60,0,10,66,18,149,0.322,65,7,10,54,0,24,NA
2022-08-26,Northwestern Wildcats,Pacific,win,3,0,3,34,9,84,0.298,32,6,2,33,4,10,39,21,101,0.178,36,3,9,38,3,0,NA
2022-08-26,Northwestern Wildcats,UTEP,win,3,0,3,39,18,113,0.186,36,3,10,46,1,20,34,23,110,0.1,28,6,8,49,1,16,NA
2022-08-27,Northwestern Wildcats,Northeastern,win,3,0,3,51,8,86,0.5,47,8,6,42,3,6,31,12,89,0.213,28,2,4,22,0,4,NA
2022-09-02,Northwestern Wildcats,@ Tennessee Tech,win,3,1,4,54,14,114,0.351,45,8,7,49,2,12,39,22,121,0.14,34,6,10,40,0,2,NA
2022-09-02,Northwestern Wildcats,"Evansville @ Cookeville, TN",win,3,1,4,51,16,110,0.318,46,9,5,49,0,18,41,22,114,0.167,39,9,9,39,1,12,NA
2022-09-03,Northwestern Wildcats,"Western Caro. @ Cookeville, TN",win,3,0,3,52,13,104,0.375,44,5,6,46,0,12,35,15,102,0.196,29,4,4,31,0,2,NA
2022-09-08,Northwestern Wildcats,"Cal Poly @ Seattle, WA",win,3,1,4,51,26,148,0.169,45,8,9,57,1,18,43,21,132,0.167,38,7,10,62,2,16,NA
2022-09-08,Northwestern Wildcats,@ Washington,loss,1,3,4,44,23,101,0.208,40,3,6,30,0,16,57,15,105,0.4,49,9,11,28,0,14,NA
2022-09-09,Northwestern Wildcats,"Pepperdine @ Seattle, WA",win,3,0,3,55,13,106,0.396,52,4,3,63,2,6,31,10,114,0.184,28,2,5,30,1,4,NA
2022-09-16,Northwestern Wildcats,"DePaul @ Chicago, IL",win,3,1,4,64,21,151,0.285,63,8,13,68,0,14,44,15,139,0.209,42,2,5,50,0,6,NA
2022-09-17,Northwestern Wildcats,@ UIC,win,3,0,3,39,10,93,0.312,39,3,3,40,3,12,44,26,121,0.149,40,2,5,39,1,8,NA
2022-09-17,Northwestern Wildcats,"Loyola Chicago @ Chicago, IL",win,3,2,5,60,18,139,0.302,58,5,12,61,1,24,53,32,156,0.135,49,9,7,56,1,16,NA
2022-09-23,Northwestern Wildcats,@ Wisconsin,loss,0,3,3,35,19,90,0.178,35,3,6,37,3,10,41,14,96,0.281,38,9,5,33,1,16,NA
2022-09-24,Northwestern Wildcats,@ Illinois,loss,0,3,3,39,22,91,0.187,34,1,7,35,1,12,37,13,92,0.261,34,8,6,28,2,14,NA
2022-09-28,Northwestern Wildcats,@ Minnesota,win,3,2,5,63,32,186,0.167,63,6,7,77,3,19,60,23,171,0.216,54,4,8,69,0,30,NA
2022-10-01,Northwestern Wildcats,Michigan,loss,1,3,4,52,24,152,0.184,51,5,6,58,6,6,58,18,147,0.272,53,9,12,60,6,10,NA
2022-10-07,Northwestern Wildcats,Rutgers,win,3,0,3,53,8,112,0.402,49,5,9,54,1,10,31,11,106,0.189,29,4,6,38,0,0,NA
2022-10-09,Northwestern Wildcats,@ Ohio St.,loss,1,3,4,63,26,187,0.198,60,5,4,87,0,6,52,15,167,0.222,50,11,3,77,0,16,NA
2022-10-14,Northwestern Wildcats,Maryland,loss,0,3,3,41,22,111,0.171,40,3,8,44,0,6,41,11,102,0.294,34,3,4,35,2,23,NA
2022-10-16,Northwestern Wildcats,@ Nebraska,loss,0,3,3,39,16,118,0.195,36,0,9,49,2,8,45,13,108,0.296,40,4,5,50,0,15,NA
2022-10-21,Northwestern Wildcats,@ Rutgers,win,3,1,4,60,25,129,0.271,56,8,11,65,6,14,33,20,133,0.098,31,1,11,34,2,16,NA
2022-10-22,Northwestern Wildcats,@ Maryland,win,3,0,3,49,16,112,0.295,46,3,4,46,2,10,37,18,110,0.173,35,5,2,38,2,18,NA
2022-10-28,Northwestern Wildcats,Purdue,win,3,2,5,64,35,184,0.158,64,8,5,80,1,14,54,22,168,0.19,48,6,7,61,1,31,NA
2022-10-30,Northwestern Wildcats,Iowa,win,3,0,3,53,11,115,0.365,52,2,7,47,4,8,38,13,103,0.243,37,8,6,38,0,8,NA
2022-11-04,Northwestern Wildcats,Ohio St.,loss,0,3,3,33,24,117,0.077,30,4,8,39,2,6,38,8,95,0.316,35,3,7,49,2,18,NA
2022-11-06,Northwestern Wildcats,Nebraska,loss,2,3,5,59,29,159,0.189,54,6,11,51,1,12,66,22,152,0.289,60,4,14,57,2,24,NA
2022-11-11,Northwestern Wildcats,@ Michigan,loss,1,3,4,50,22,127,0.22,46,3,7,40,4,13,57,21,126,0.286,50,9,6,44,1,22,NA
2022-11-12,Northwestern Wildcats,@ Michigan St.,loss,0,3,3,27,20,105,0.067,24,4,6,49,0,10,39,11,111,0.252,35,5,9,49,1,14,NA
2022-11-18,Northwestern Wildcats,@ Indiana,loss,2,3,5,60,34,166,0.157,53,7,4,74,4,14,58,27,170,0.182,50,4,8,57,3,30,NA
2022-11-20,Northwestern Wildcats,Michigan St.,loss,0,3,3,46,24,123,0.179,45,3,4,46,0,8,46,14,115,0.278,42,6,9,44,2,12,NA
2022-11-23,Northwestern Wildcats,Penn St.,loss,1,3,4,58,30,161,0.174,53,1,10,79,4,14,40,25,152,0.099,34,3,4,63,3,13,NA
2022-11-25,Northwestern Wildcats,Illinois,win,3,0,3,37,13,88,0.273,36,10,4,42,1,10,33,19,103,0.136,31,8,9,32,0,10,NA
2023-08-25,Northwestern Wildcats,@ Hawaii,loss,2,3,5,50,34,160,0.1,43,4,12,69,2,16,55,28,170,0.159,52,3,13,65,4,22,NA
2023-08-26,Northwestern Wildcats,"Oregon @ Honolulu, HI",loss,0,3,3,27,18,91,0.099,24,3,4,37,0,4,48,8,95,0.421,45,5,10,38,1,14,NA
2023-08-27,Northwestern Wildcats,"San Diego @ Honolulu, HI",win,3,1,4,55,19,123,0.293,47,5,11,41,2,17,43,25,121,0.149,42,2,9,42,2,10,NA
2023-09-01,Northwestern Wildcats,Illinois St.,win,3,0,3,41,6,84,0.417,37,6,4,43,1,16,35,17,103,0.175,30,0,6,35,0,2,NA
2023-09-04,Northwestern Wildcats,@ Milwaukee,loss,1,3,4,56,24,143,0.224,52,8,7,51,1,23,52,21,137,0.226,47,5,3,50,3,10,NA
2023-09-08,Northwestern Wildcats,"Northern Colo. @ Boston, MA",win,3,0,3,42,8,86,0.395,37,9,8,34,1,14,32,17,94,0.16,29,5,7,32,0,6,NA
2023-09-09,Northwestern Wildcats,@ Northeastern,win,3,0,3,50,5,84,0.536,43,3,5,34,1,14,28,16,83,0.145,26,2,5,23,1,6,NA
2023-09-10,Northwestern Wildcats,@ Fairfield,win,3,0,3,43,4,95,0.411,39,9,7,56,0,14,26,16,102,0.098,23,4,5,46,1,0,NA
2023-09-13,Northwestern Wildcats,UIC,loss,2,3,5,59,23,156,0.231,56,5,5,60,1,16,64,26,161,0.236,60,10,3,64,1,12,NA
2023-09-15,Northwestern Wildcats,Yale,win,3,0,3,48,10,110,0.345,43,2,5,41,0,8,36,14,110,0.2,33,3,9,33,0,4,NA
2023-09-22,Northwestern Wildcats,Wisconsin,loss,0,3,3,23,16,88,0.08,23,1,6,37,0,8,41,8,90,0.367,36,8,10,42,3,10,NA
2023-09-24,Northwestern Wildcats,Penn St.,loss,0,3,3,31,14,92,0.185,29,4,2,29,0,12,52,9,95,0.453,47,5,7,42,2,2,NA
2023-09-29,Northwestern Wildcats,Michigan St.,loss,2,3,5,60,18,180,0.233,54,5,15,75,2,26,65,29,180,0.2,63,7,13,83,1,4,NA
2023-10-01,Northwestern Wildcats,@ Purdue,win,3,2,5,65,24,173,0.237,55,2,11,68,1,16,54,20,158,0.215,50,7,8,68,2,16,NA
2023-10-06,Northwestern Wildcats,@ Michigan,loss,1,3,4,42,24,154,0.117,39,6,8,62,2,24,56,29,163,0.166,47,8,12,67,1,14,NA
2023-10-07,Northwestern Wildcats,@ Michigan St.,win,3,2,5,65,24,169,0.243,63,6,10,77,4,14,58,32,180,0.144,54,3,8,72,2,14,NA
2023-10-13,Northwestern Wildcats,Maryland,win,3,1,4,55,19,153,0.235,53,5,6,71,0,16,51,27,155,0.155,46,6,7,68,3,14,NA
2023-10-15,Northwestern Wildcats,@ Minnesota,loss,2,3,5,60,26,165,0.206,58,6,14,77,2,14,52,27,168,0.149,48,12,7,68,2,20,NA
2023-10-18,Northwestern Wildcats,Nebraska,loss,0,3,3,26,14,85,0.141,23,4,7,26,2,6,45,11,86,0.395,42,9,11,35,1,8,NA
2023-10-21,Northwestern Wildcats,Michigan,win,3,2,5,45,24,152,0.138,43,11,2,68,1,24,66,28,175,0.217,61,6,19,73,1,12,NA
2023-10-25,Northwestern Wildcats,@ Ohio St.,loss,0,3,3,28,19,99,0.091,26,1,2,30,0,4,49,5,88,0.5,43,5,4,47,1,6,NA
2023-10-29,Northwestern Wildcats,Indiana,win,3,2,5,74,26,185,0.259,71,4,9,77,2,22,70,27,181,0.238,67,8,11,75,3,20,NA
2023-11-01,Northwestern Wildcats,@ Illinois,loss,0,3,3,39,15,119,0.202,34,2,2,51,0,10,50,17,123,0.268,43,6,10,48,1,10,NA
2023-11-05,Northwestern Wildcats,Minnesota,loss,1,3,4,56,27,153,0.19,54,9,8,66,2,14,56,20,150,0.24,53,7,9,56,1,20,NA
2023-11-08,Northwestern Wildcats,@ Nebraska,loss,1,3,4,50,30,140,0.143,47,3,12,38,2,16,56,21,126,0.278,52,4,7,46,1,24,NA
2023-11-12,Northwestern Wildcats,@ Iowa,win,3,0,3,47,18,115,0.252,41,5,8,44,2,12,37,16,105,0.2,31,3,6,39,0,8,NA
2023-11-17,Northwestern Wildcats,@ Rutgers,win,3,1,4,64,17,136,0.346,59,4,9,60,2,8,46,20,140,0.186,40,4,8,46,3,10,NA
2023-11-18,Northwestern Wildcats,@ Penn St.,loss,0,3,3,37,20,97,0.175,36,1,6,34,0,16,44,15,99,0.293,43,3,7,34,4,14,NA
2023-11-24,Northwestern Wildcats,Iowa,win,3,0,3,50,21,133,0.218,44,9,3,58,2,4,32,10,107,0.206,31,2,5,52,0,20,NA
2023-11-25,Northwestern Wildcats,Illinois,win,3,0,3,31,8,92,0.25,27,7,2,47,1,14,35,25,113,0.088,34,1,9,48,1,6,NA
2021-01-22,Ohio St. Buckeyes,Maryland,win,3,2,5,66,31,157,0.223,58,10,10,66,0,20,45,24,146,0.144,40,7,5,46,1,24,0
2021-01-23,Ohio St. Buckeyes,Maryland,win,3,2,5,68,36,196,0.163,60,12,4,80,2,12,60,28,176,0.182,57,4,6,76,1,32,0
2021-01-26,Ohio St. Buckeyes,@  Penn St.,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,30,23,111,0.063,28,1,5,39,2,2,0
2021-01-31,Ohio St. Buckeyes,@ Michigan St.,win,3,0,3,40,12,99,0.283,38,4,7,46,3,10,54,23,160,0.194,48,4,9,62,2,14,0
2021-01-31,Ohio St. Buckeyes,@  Penn St.,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,24,21,105,0.029,21,5,4,39,0,9,0
2021-02-01,Ohio St. Buckeyes,@ Michigan St.,win,3,2,5,67,26,170,0.241,63,2,9,71,1,14,44,13,110,0.282,43,2,8,44,0,10,0
2021-02-12,Ohio St. Buckeyes,Iowa,win,3,0,3,45,13,104,0.308,40,3,9,49,1,24,53,26,164,0.165,51,10,6,61,1,22,0
2021-02-13,Ohio St. Buckeyes,Iowa,win,3,0,3,53,16,123,0.301,50,6,8,47,0,12,47,29,137,0.131,43,6,10,53,2,12,0
2021-02-17,Ohio St. Buckeyes,Penn St.,win,3,2,5,59,29,156,0.192,55,4,9,73,2,26,59,29,178,0.169,53,11,6,76,0,16,0
2021-02-19,Ohio St. Buckeyes,@ Illinois,win,3,1,4,56,15,141,0.291,48,2,12,49,4,14,40,15,108,0.231,35,1,1,41,2,6,0
2021-02-20,Ohio St. Buckeyes,@ Illinois,win,3,2,5,63,18,168,0.268,52,2,10,77,1,24,60,21,156,0.25,50,10,9,60,1,16,0
2021-02-26,Ohio St. Buckeyes,@ Rutgers,win,3,0,3,55,12,114,0.377,52,3,5,43,1,16,41,13,102,0.275,38,2,10,32,1,8,0
2021-02-27,Ohio St. Buckeyes,@ Rutgers,win,3,2,5,69,21,160,0.3,61,10,6,62,3,26,61,20,163,0.252,57,6,9,71,1,16,0
2021-03-03,Ohio St. Buckeyes,@ Penn St.,win,3,0,3,48,10,100,0.38,47,4,5,45,1,8,67,27,164,0.244,63,3,8,65,0,10,0
2021-03-05,Ohio St. Buckeyes,@  Minnesota,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,51,23,170,0.165,50,4,8,85,2,11,0
2021-03-06,Ohio St. Buckeyes,@  Minnesota,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,35,14,112,0.188,34,2,2,44,0,6,0
2021-03-12,Ohio St. Buckeyes,@ Nebraska,loss,2,3,5,67,27,180,0.222,61,2,12,71,2,6,60,20,172,0.233,57,3,4,71,0,25,0
2021-03-13,Ohio St. Buckeyes,@ Nebraska,win,3,2,5,66,20,164,0.28,62,6,12,57,0,20,59,20,180,0.217,58,2,7,85,1,26,0
2021-03-19,Ohio St. Buckeyes,Michigan,win,3,1,4,55,21,170,0.2,52,11,7,82,1,18,36,18,110,0.164,33,2,8,41,1,6,0
2021-03-20,Ohio St. Buckeyes,Michigan,win,3,0,3,53,11,113,0.372,49,6,5,54,1,12,53,19,144,0.236,48,5,4,62,1,32,0
2021-03-26,Ohio St. Buckeyes,Purdue,loss,1,3,4,64,25,174,0.224,63,2,6,84,2,10,0,0,0,0,0,0,0,0,0,0,0
2021-03-27,Ohio St. Buckeyes,Purdue,loss,1,3,4,57,31,179,0.145,56,4,4,88,0,16,0,0,0,0,0,0,0,0,0,0,0
2021-04-15,Ohio St. Buckeyes,"Missouri @ Omaha, NE",win,3,0,3,45,12,112,0.295,39,4,7,47,1,16,0,0,0,0,0,0,0,0,0,0,0
2021-04-18,Ohio St. Buckeyes,"Florida @ Omaha, NE",loss,1,3,4,58,35,165,0.139,55,3,6,68,1,14,0,0,0,0,0,0,0,0,0,0,0
2021-08-27,Ohio St. Buckeyes,Northern Ky.,win,3,0,3,38,8,86,0.349,36,4,7,40,1,30,26,25,100,0.01,23,0,7,37,1,6,NA
2021-08-28,Ohio St. Buckeyes,Washington,win,3,1,4,61,23,159,0.239,57,7,15,71,3,18,43,24,151,0.126,40,3,5,59,0,22,NA
2021-09-03,Ohio St. Buckeyes,"Rhode Island @ Lubbock, TX",win,3,0,3,40,8,89,0.36,40,5,10,45,2,15,16,22,94,-0.064,13,2,2,29,1,2,NA
2021-09-04,Ohio St. Buckeyes,"Texas St. @ Lubbock, TX",win,3,1,4,58,14,119,0.37,52,5,8,53,0,23,47,23,130,0.185,40,5,9,40,1,2,NA
2021-09-04,Ohio St. Buckeyes,@ Texas Tech,win,3,0,3,46,10,87,0.414,45,5,4,44,4,6,27,14,93,0.14,26,1,7,26,1,6,NA
2021-09-10,Ohio St. Buckeyes,"James Madison @ Richmond, VA",win,3,0,3,49,17,97,0.33,48,4,7,39,0,16,25,16,86,0.105,21,4,5,26,6,6,NA
2021-09-11,Ohio St. Buckeyes,@ VCU,win,3,0,3,48,15,108,0.306,43,4,5,39,1,15,34,13,94,0.223,31,1,7,37,0,8,NA
2021-09-11,Ohio St. Buckeyes,"Virginia @ Richmond, VA",win,3,0,3,44,12,103,0.311,41,5,7,48,2,10,30,17,102,0.127,28,1,9,40,0,8,NA
2021-09-17,Ohio St. Buckeyes,@ Notre Dame,win,3,0,3,54,11,109,0.394,48,4,10,51,0,10,39,10,107,0.271,33,1,6,37,0,12,NA
2021-09-19,Ohio St. Buckeyes,Notre Dame,win,3,2,5,69,28,193,0.212,66,3,11,84,1,20,54,32,192,0.115,50,2,4,80,0,18,NA
2021-09-24,Ohio St. Buckeyes,@ Purdue,loss,2,3,5,71,29,200,0.21,65,4,12,82,2,8,57,21,168,0.214,50,5,4,82,0,22,NA
2021-09-26,Ohio St. Buckeyes,@ Penn St.,loss,0,3,3,44,16,104,0.269,43,1,8,36,1,6,49,11,100,0.38,44,2,9,34,3,12,NA
2021-09-29,Ohio St. Buckeyes,Indiana,win,3,0,3,44,11,102,0.324,41,4,6,44,0,21,35,20,107,0.14,30,2,6,40,3,6,NA
2021-10-02,Ohio St. Buckeyes,Maryland,win,3,0,3,51,17,111,0.306,48,1,6,49,1,10,32,16,108,0.148,31,1,6,39,2,14,NA
2021-10-08,Ohio St. Buckeyes,@ Michigan St.,win,3,0,3,46,22,98,0.245,45,4,7,42,1,20,36,20,109,0.147,35,2,9,26,2,16,NA
2021-10-10,Ohio St. Buckeyes,Michigan,win,3,0,3,42,12,94,0.319,40,5,4,50,0,14,32,18,109,0.128,26,2,9,38,0,6,NA
2021-10-15,Ohio St. Buckeyes,Purdue,win,3,1,4,61,32,159,0.182,55,5,9,71,1,16,45,20,142,0.176,38,3,8,57,2,34,NA
2021-10-16,Ohio St. Buckeyes,Rutgers,win,3,0,3,52,9,97,0.443,43,3,3,41,1,16,26,15,89,0.124,22,1,3,29,0,10,NA
2021-10-22,Ohio St. Buckeyes,@ Wisconsin,loss,1,3,4,55,32,146,0.158,49,5,6,54,0,12,50,18,134,0.239,48,6,6,47,2,34,NA
2021-10-24,Ohio St. Buckeyes,@ Minnesota,loss,1,3,4,57,22,177,0.198,55,2,10,81,2,12,59,20,167,0.234,55,4,9,81,5,8,NA
2021-10-29,Ohio St. Buckeyes,@ Michigan,win,3,0,3,51,16,113,0.31,48,3,5,55,1,14,42,17,123,0.203,37,3,12,39,3,8,NA
2021-10-31,Ohio St. Buckeyes,Michigan St.,win,3,1,4,52,27,142,0.176,48,5,14,63,2,14,41,21,130,0.154,40,4,12,54,2,24,NA
2021-11-04,Ohio St. Buckeyes,Minnesota,loss,1,3,4,46,28,161,0.112,41,6,8,82,0,22,51,22,166,0.175,47,3,10,79,2,20,NA
2021-11-06,Ohio St. Buckeyes,Nebraska,win,3,0,3,47,19,122,0.23,41,2,6,58,1,16,40,15,123,0.203,35,2,11,50,0,22,NA
2021-11-13,Ohio St. Buckeyes,@ Northwestern,win,3,1,4,57,15,125,0.336,51,7,10,49,1,12,47,20,129,0.209,46,8,9,49,3,5,NA
2021-11-14,Ohio St. Buckeyes,@ Illinois,win,3,0,3,46,13,117,0.282,43,3,11,49,0,19,38,20,111,0.162,35,4,6,48,1,14,NA
2021-11-19,Ohio St. Buckeyes,Iowa,win,3,1,4,53,18,164,0.213,50,5,6,82,1,26,42,29,171,0.076,42,3,9,80,2,12,NA
2021-11-21,Ohio St. Buckeyes,Penn St.,win,3,1,4,61,24,152,0.243,59,2,8,75,1,15,45,25,163,0.123,43,1,9,57,5,18,NA
2021-11-24,Ohio St. Buckeyes,@ Rutgers,win,3,0,3,56,11,111,0.405,53,6,4,48,1,8,35,10,106,0.236,33,1,3,40,1,8,NA
2021-11-26,Ohio St. Buckeyes,@ Maryland,win,3,0,3,53,14,110,0.355,45,4,9,46,1,8,29,15,95,0.147,25,6,3,30,1,18,NA
2021-12-03,Ohio St. Buckeyes,Howard,win,3,0,3,28,6,63,0.349,27,12,5,39,0,18,18,19,82,-0.012,16,0,14,27,1,2,NA
2021-12-04,Ohio St. Buckeyes,Tennessee,win,3,1,4,51,24,121,0.223,48,5,8,32,1,20,47,21,104,0.25,44,6,9,38,0,28,NA
2021-12-09,Ohio St. Buckeyes,"Georgia Tech @ Louisville, KY",loss,0,3,3,36,19,120,0.142,35,4,1,41,1,9,50,21,123,0.236,46,2,4,55,2,6,NA
2022-08-26,Ohio St. Buckeyes,Texas,loss,0,3,3,39,19,114,0.175,37,5,10,35,1,8,42,11,89,0.348,41,4,7,43,1,12,NA
2022-08-27,Ohio St. Buckeyes,Texas,loss,1,3,4,45,26,137,0.139,45,4,11,42,2,12,54,19,118,0.297,52,5,6,54,1,20,NA
2022-09-03,Ohio St. Buckeyes,"San Diego @ Louisville, KY",loss,0,3,3,47,14,116,0.284,44,2,10,41,1,8,49,14,118,0.297,45,5,9,45,1,10,NA
2022-09-04,Ohio St. Buckeyes,@ Louisville,win,3,1,4,62,14,129,0.372,53,4,12,49,4,2,45,16,117,0.248,43,9,10,40,1,6,NA
2022-09-09,Ohio St. Buckeyes,"BYU @ Atlanta, GA",win,3,0,3,48,15,105,0.314,46,8,7,44,1,8,35,13,102,0.216,29,2,5,32,1,10,NA
2022-09-11,Ohio St. Buckeyes,@ Georgia Tech,win,3,1,4,53,22,137,0.226,49,3,11,58,1,15,51,28,151,0.152,49,3,10,58,3,14,NA
2022-09-17,Ohio St. Buckeyes,"Tennessee @ Pittsburgh, PA",win,3,0,3,46,11,88,0.398,40,3,14,39,0,12,29,16,86,0.151,26,7,8,24,1,14,NA
2022-09-18,Ohio St. Buckeyes,@ Pittsburgh,loss,0,3,3,35,19,110,0.145,33,2,7,42,0,14,47,13,115,0.296,44,2,7,47,3,7,NA
2022-09-23,Ohio St. Buckeyes,@ Iowa,win,3,0,3,40,11,98,0.296,35,8,3,39,1,12,31,19,102,0.118,29,2,6,39,3,10,NA
2022-09-24,Ohio St. Buckeyes,@ Nebraska,loss,2,3,5,64,35,192,0.151,61,0,20,79,0,10,46,22,172,0.14,43,6,15,61,1,28,NA
2022-09-28,Ohio St. Buckeyes,@ Michigan,win,3,1,4,56,24,158,0.203,52,5,10,69,2,16,49,21,156,0.179,44,3,8,62,4,14,NA
2022-10-01,Ohio St. Buckeyes,@ Indiana,win,3,1,4,53,23,126,0.238,50,2,8,58,6,6,39,29,144,0.069,37,3,11,42,12,0,NA
2022-10-07,Ohio St. Buckeyes,Penn St.,win,3,2,5,72,24,154,0.312,69,7,5,69,1,18,54,23,153,0.203,48,11,9,42,6,14,NA
2022-10-09,Ohio St. Buckeyes,Northwestern,win,3,1,4,52,15,167,0.222,50,11,3,77,0,16,63,26,187,0.198,60,5,4,87,0,6,NA
2022-10-12,Ohio St. Buckeyes,@ Minnesota,win,3,0,3,43,14,102,0.284,42,1,8,38,1,18,39,28,113,0.097,36,2,3,36,2,16,NA
2022-10-15,Ohio St. Buckeyes,Rutgers,win,3,0,3,44,11,101,0.327,39,4,2,47,0,20,28,21,101,0.069,28,0,6,40,0,12,NA
2022-10-19,Ohio St. Buckeyes,Illinois,win,3,0,3,44,10,92,0.37,40,6,9,40,0,8,31,17,91,0.154,29,6,7,37,2,6,NA
2022-10-21,Ohio St. Buckeyes,Iowa,win,3,1,4,64,21,143,0.301,58,4,6,71,1,12,41,20,140,0.15,40,2,9,51,2,7,NA
2022-10-26,Ohio St. Buckeyes,Michigan,win,3,0,3,48,17,126,0.246,47,4,2,54,3,6,41,17,120,0.2,39,1,5,50,1,18,NA
2022-10-29,Ohio St. Buckeyes,@ Penn St.,win,3,2,5,71,21,188,0.266,67,2,13,76,2,24,65,31,186,0.183,60,6,8,82,2,20,NA
2022-11-04,Ohio St. Buckeyes,@ Northwestern,win,3,0,3,38,8,95,0.316,35,3,7,49,2,18,33,24,117,0.077,30,4,8,39,2,6,NA
2022-11-05,Ohio St. Buckeyes,@ Michigan St.,win,3,0,3,43,14,105,0.276,38,3,5,44,2,16,31,25,107,0.056,30,5,5,41,1,8,NA
2022-11-10,Ohio St. Buckeyes,@ Purdue,win,3,1,4,67,11,133,0.421,63,3,13,59,2,20,41,25,130,0.123,37,3,2,48,0,14,NA
2022-11-13,Ohio St. Buckeyes,Nebraska,win,3,1,4,66,18,189,0.254,64,3,9,101,0,18,59,24,208,0.168,57,6,13,86,0,12,NA
2022-11-18,Ohio St. Buckeyes,@ Maryland,loss,1,3,4,52,31,162,0.13,50,2,2,97,1,14,49,16,162,0.204,47,6,5,86,3,29,NA
2022-11-20,Ohio St. Buckeyes,Indiana,loss,2,3,5,53,25,179,0.156,51,4,7,79,3,18,65,28,183,0.202,63,12,14,90,3,22,NA
2022-11-25,Ohio St. Buckeyes,Minnesota,loss,1,3,4,65,23,176,0.239,62,0,4,71,3,16,64,21,169,0.254,61,5,4,70,0,20,NA
2022-11-26,Ohio St. Buckeyes,Wisconsin,loss,1,3,4,58,34,176,0.136,57,9,4,86,1,8,50,13,164,0.226,47,6,8,73,5,20,NA
2022-12-02,Ohio St. Buckeyes,Tennessee St.,win,3,0,3,52,9,101,0.426,48,2,2,44,2,6,28,16,98,0.122,27,0,5,35,1,8,NA
2022-12-03,Ohio St. Buckeyes,Southern California,win,3,0,3,41,8,87,0.379,39,9,4,47,2,12,35,14,101,0.208,34,5,8,35,0,6,NA
2022-12-08,Ohio St. Buckeyes,"Minnesota @ Austin, TX",win,3,1,4,67,22,151,0.298,62,3,14,53,0,16,45,22,133,0.173,41,4,2,49,3,18,NA
2022-12-10,Ohio St. Buckeyes,@ Texas,loss,1,3,4,42,24,131,0.137,39,5,11,43,1,20,51,19,124,0.258,47,6,10,49,1,31,NA
2023-08-25,Ohio St. Buckeyes,@ Northern Ky.,win,3,0,3,44,15,95,0.305,42,3,4,41,6,6,35,21,102,0.137,31,4,7,30,1,18,NA
2023-08-26,Ohio St. Buckeyes,"Bowling Green @ Highland Heights, KY",win,3,2,5,71,27,151,0.291,64,7,6,58,2,4,52,19,136,0.243,49,8,4,47,7,14,NA
2023-08-27,Ohio St. Buckeyes,"ETSU @ Highland Heights, KY",win,3,0,3,43,8,75,0.467,43,7,10,30,2,6,24,18,77,0.078,22,4,5,22,4,2,NA
2023-09-01,Ohio St. Buckeyes,Georgia Tech,loss,1,3,4,51,21,151,0.199,48,6,10,72,0,14,55,18,154,0.24,47,9,8,67,3,7,NA
2023-09-02,Ohio St. Buckeyes,Georgia Tech,loss,1,3,4,50,30,158,0.127,47,4,7,80,0,10,55,19,170,0.212,50,4,10,77,2,16,NA
2023-09-08,Ohio St. Buckeyes,@ Stanford,loss,0,3,3,25,15,79,0.127,22,2,5,24,0,6,40,14,86,0.302,38,13,16,30,1,16,NA
2023-09-09,Ohio St. Buckeyes,"Oregon @ Stanford, CA",loss,1,3,4,59,26,159,0.208,54,3,8,53,0,10,66,18,147,0.327,62,2,11,66,1,24,NA
2023-09-14,Ohio St. Buckeyes,@ Texas,loss,1,3,4,45,25,134,0.149,40,3,8,54,1,11,60,15,140,0.321,53,6,14,59,0,20,NA
2023-09-15,Ohio St. Buckeyes,@ Baylor,loss,2,3,5,52,27,142,0.176,45,6,9,54,0,8,63,24,157,0.248,55,5,12,57,3,16,NA
